153.890100,26.382110
132.152900,26.468090
131.691500,21.209920
122.595400,23.519660
122.560700,25.841460
128.814500,34.748350
129.396600,35.094030
135.307900,37.547400
140.576900,45.706480
149.189100,45.802450
153.890100,26.382110
